timestamp,src_ip,dst_ip,protocol,packet_size,duration,flag,bytes_sent,bytes_received
2024-01-27 00:57:08,192.168.2.117,10.0.0.29,TCP,1240,12.795,FIN,109880,63034
2024-02-12 00:29:47,192.168.4.187,10.0.0.42,ICMP,888,24.769,SYN,10248,88474
2024-02-22 18:45:06,192.168.2.57,10.0.0.30,ICMP,123,1.475,RST,115388,93721
2024-01-27 06:46:57,192.168.3.102,10.0.0.39,UDP,1166,2.141,RST,91127,2140
2024-02-08 14:37:57,192.168.0.219,10.0.0.8,UDP,854,2.731,SYN,192446,67683
2024-02-12 02:03:12,192.168.3.138,10.0.0.11,UDP,732,24.006,SYN,34604,55163
2024-01-02 03:18:04,192.168.0.92,10.0.0.8,UDP,873,18.134,RST,185609,16212
2024-02-29 16:08:36,192.168.0.219,10.0.0.43,ICMP,510,7.754,FIN,61980,12305
2024-01-01 04:10:47,192.168.4.196,10.0.0.38,TCP,1091,14.958,RST,90753,56259
2024-01-25 02:30:16,192.168.0.250,10.0.0.32,UDP,311,26.565,SYN,123357,83293
2024-01-20 00:46:35,192.168.4.193,10.0.0.48,ICMP,167,6.221,ACK,16867,58779
2024-02-13 01:32:02,192.168.0.29,10.0.0.4,UDP,201,1.318,FIN,90132,94874
2024-01-03 02:59:58,192.168.4.65,10.0.0.35,TCP,252,21.872,PSH,62271,23061
2024-01-14 13:38:20,192.168.2.254,10.0.0.33,TCP,848,16.566,RST,69916,78225
2024-02-28 14:22:59,192.168.4.43,10.0.0.7,TCP,991,29.071,ACK,154875,56217
2024-01-24 03:08:04,192.168.0.250,10.0.0.12,TCP,723,20.345,ACK,105427,69611
2024-01-10 11:48:33,192.168.2.225,10.0.0.35,ICMP,1155,21.6,ACK,62019,54429
2024-02-26 15:59:42,45.45.125.58,10.0.0.29,UDP,24896,0.101,FIN,4152458,3775
2024-01-23 04:09:10,192.168.4.17,10.0.0.41,UDP,1328,17.95,RST,113020,80771
2024-02-28 13:02:09,192.168.5.44,10.0.0.37,UDP,1303,3.273,FIN,111494,23565
2024-01-03 01:43:08,192.168.4.43,10.0.0.21,UDP,346,25.765,SYN,63453,60110
2024-01-25 06:36:21,192.168.5.177,10.0.0.18,UDP,416,1.876,RST,149767,39375
2024-02-12 00:55:58,192.168.3.98,10.0.0.23,TCP,887,0.361,RST,159177,55035
2024-01-08 13:25:07,192.168.5.159,10.0.0.27,UDP,587,19.031,RST,143412,89244
2024-01-15 15:49:15,192.168.2.40,10.0.0.14,UDP,1075,20.327,RST,194711,91590
2024-01-01 04:09:49,192.168.4.225,10.0.0.35,TCP,1462,16.263,SYN,153088,11046
2024-02-01 18:32:44,45.21.111.60,10.0.0.4,TCP,30024,0.486,ACK,707952,31967
2024-02-05 15:45:48,192.168.3.24,10.0.0.5,UDP,1289,18.947,FIN,121873,79935
2024-02-12 04:37:44,192.168.1.151,10.0.0.5,UDP,172,11.862,SYN,61968,83781
2024-02-28 04:30:49,192.168.0.64,10.0.0.29,ICMP,1481,0.99,FIN,104990,64959
2024-02-20 18:04:19,192.168.0.223,10.0.0.25,UDP,1048,10.314,ACK,1361,68206
2024-01-03 18:44:17,192.168.4.120,10.0.0.24,UDP,132,9.302,FIN,23650,65825
2024-01-26 04:19:05,192.168.5.125,10.0.0.37,UDP,82,19.371,RST,105687,13239
2024-02-29 03:21:05,45.21.111.60,10.0.0.21,ICMP,50466,0.153,FIN,3260913,69518
2024-01-22 04:41:21,192.168.5.159,10.0.0.14,UDP,523,29.95,PSH,115127,61875
2024-01-06 18:08:33,192.168.5.30,10.0.0.25,ICMP,150,20.592,PSH,40022,91893
2024-01-01 00:07:05,192.168.0.92,10.0.0.39,UDP,1470,9.377,FIN,150501,91493
2024-02-01 21:04:32,192.168.1.172,10.0.0.13,ICMP,172,4.985,SYN,97912,68743
2024-01-26 02:33:36,192.168.4.243,10.0.0.14,ICMP,1360,18.147,RST,9646,60012
2024-02-08 18:09:19,192.168.4.236,10.0.0.25,UDP,1203,17.598,RST,25343,45822
2024-01-18 15:12:26,192.168.4.68,10.0.0.25,UDP,236,8.937,SYN,15071,54189
2024-01-14 02:24:49,192.168.0.22,10.0.0.15,UDP,1281,8.447,ACK,104124,96485
2024-01-04 14:12:04,192.168.0.207,10.0.0.36,TCP,192,28.124,FIN,43699,39761
2024-01-22 18:27:12,192.168.5.150,10.0.0.5,UDP,1027,2.216,SYN,44287,37078
2024-02-23 12:53:35,192.168.3.151,10.0.0.7,UDP,1113,24.934,RST,191095,96478
2024-01-21 14:25:36,192.168.5.122,10.0.0.15,TCP,881,23.016,ACK,23050,70406
2024-01-11 16:31:25,192.168.0.98,10.0.0.48,TCP,617,26.741,FIN,96429,43251
2024-01-27 22:11:03,192.168.2.225,10.0.0.13,ICMP,847,9.629,PSH,146238,54431
2024-02-29 09:11:54,192.168.5.88,10.0.0.7,ICMP,1281,26.479,SYN,163185,30488
2024-02-16 04:09:36,192.168.0.154,10.0.0.12,UDP,799,8.095,SYN,167765,7306
2024-01-15 08:44:42,192.168.0.59,10.0.0.22,UDP,1102,0.898,PSH,79200,44750
2024-01-30 01:43:53,192.168.2.126,10.0.0.50,ICMP,1268,27.619,FIN,71514,72635
2024-01-30 10:56:16,192.168.2.136,10.0.0.28,TCP,1499,19.41,ACK,145193,13567
2024-02-09 16:44:56,45.35.214.57,10.0.0.4,ICMP,64955,0.233,SYN,2774713,48547
2024-02-20 21:26:32,192.168.2.126,10.0.0.29,TCP,761,16.553,RST,194602,9914
2024-01-12 18:39:25,192.168.5.59,10.0.0.48,ICMP,308,16.242,FIN,162820,97798
2024-02-27 03:57:36,192.168.3.41,10.0.0.35,TCP,280,17.03,PSH,163341,92152
2024-02-16 13:51:33,192.168.2.27,10.0.0.9,ICMP,1367,19.513,ACK,189875,6560
2024-01-05 22:31:33,192.168.1.130,10.0.0.11,ICMP,328,11.908,FIN,2169,99355
2024-02-08 01:56:44,192.168.0.195,10.0.0.39,TCP,1262,17.96,PSH,10980,90173
2024-02-16 14:08:46,192.168.5.125,10.0.0.33,ICMP,1102,18.402,FIN,35412,43694
2024-02-18 04:44:35,45.35.214.57,10.0.0.50,ICMP,16456,0.217,ACK,3621768,13045
2024-02-20 03:02:45,192.168.5.122,10.0.0.28,TCP,907,24.12,ACK,188140,40947
2024-02-14 02:37:50,45.79.44.152,10.0.0.8,ICMP,10935,0.337,SYN,4083444,43176
2024-02-05 00:49:46,192.168.5.41,10.0.0.35,UDP,1380,2.472,RST,17155,39030
2024-01-11 04:51:15,192.168.5.30,10.0.0.24,TCP,1268,29.429,PSH,132978,8617
2024-02-14 01:39:31,192.168.1.238,10.0.0.5,ICMP,652,12.999,SYN,94679,58274
2024-01-26 02:56:26,45.27.52.174,10.0.0.50,ICMP,23643,0.369,RST,1648960,19504
2024-01-12 15:01:25,192.168.3.230,10.0.0.45,ICMP,788,27.199,ACK,3427,10358
2024-02-03 11:51:30,192.168.5.122,10.0.0.4,TCP,1056,1.343,ACK,188272,78346
2024-01-05 15:02:54,192.168.5.214,10.0.0.32,ICMP,1015,26.649,ACK,88826,42208
2024-01-28 15:38:19,192.168.0.223,10.0.0.41,UDP,1268,1.913,FIN,195799,97453
2024-02-29 11:20:44,192.168.2.225,10.0.0.38,UDP,440,25.065,RST,92016,31847
2024-02-26 11:25:39,192.168.5.41,10.0.0.23,ICMP,257,13.452,FIN,98101,82643
2024-01-06 03:33:42,45.79.44.152,10.0.0.47,TCP,23675,0.391,ACK,2855531,85073
2024-02-27 13:08:03,192.168.4.243,10.0.0.22,ICMP,1420,22.696,SYN,25833,54746
2024-02-08 02:13:31,192.168.4.57,10.0.0.50,UDP,1126,12.598,RST,21441,3565
2024-02-06 15:13:47,192.168.0.59,10.0.0.19,UDP,277,10.266,ACK,176567,10790
2024-02-03 16:24:13,192.168.2.62,10.0.0.26,ICMP,761,13.958,ACK,15775,45913
2024-01-25 18:24:44,192.168.2.208,10.0.0.10,UDP,1299,1.888,FIN,111459,78127
2024-01-17 18:41:15,192.168.4.243,10.0.0.1,TCP,1196,8.51,PSH,179308,27885
2024-01-30 00:56:06,192.168.3.98,10.0.0.21,TCP,608,,FIN,4023,52779
2024-02-12 04:14:56,192.168.5.214,10.0.0.31,ICMP,998,26.457,RST,19661,95018
2024-02-06 02:44:11,192.168.5.41,10.0.0.33,UDP,52,18.439,SYN,108849,34656
2024-01-21 03:31:20,192.168.5.214,10.0.0.34,UDP,856,9.861,RST,11892,58307
2024-01-11 18:55:35,192.168.2.42,10.0.0.24,TCP,1127,29.434,RST,16462,92614
2024-02-19 13:25:12,45.64.16.8,10.0.0.5,UDP,59443,0.324,SYN,3768063,66518
2024-02-12 12:59:17,192.168.5.84,10.0.0.46,ICMP,665,8.602,RST,58781,66420
2024-01-05 01:36:49,192.168.5.30,10.0.0.42,UDP,1305,15.27,ACK,73423,36394
2024-01-05 04:08:48,192.168.0.187,10.0.0.28,UDP,307,7.732,ACK,150234,9711
2024-01-04 04:53:19,192.168.4.196,10.0.0.41,TCP,1105,1.568,SYN,187491,80009
2024-01-05 03:00:53,192.168.4.221,10.0.0.25,ICMP,926,8.694,SYN,6685,29080
2024-02-05 03:10:19,192.168.2.27,10.0.0.22,TCP,267,22.206,FIN,61351,85554
2024-02-25 03:14:31,192.168.2.180,10.0.0.10,UDP,461,3.264,ACK,7253,9043
2024-02-06 05:35:18,192.168.4.196,10.0.0.18,ICMP,73,18.901,RST,183385,98959
2024-01-20 04:52:26,192.168.2.207,10.0.0.28,TCP,369,24.791,FIN,33926,1704
2024-01-12 01:28:48,192.168.1.179,10.0.0.3,ICMP,218,23.676,RST,135592,79030
2024-02-18 00:05:22,192.168.5.144,10.0.0.6,TCP,935,25.139,PSH,159316,5823
2024-01-23 10:30:23,45.79.44.152,10.0.0.17,TCP,48905,0.058,RST,1629914,5145
2024-02-09 09:16:03,192.168.4.221,10.0.0.36,UDP,1308,0.78,FIN,184956,5751
2024-01-01 00:34:27,45.35.214.57,10.0.0.16,ICMP,10324,0.232,ACK,1823871,85197
2024-01-17 05:30:34,192.168.4.76,10.0.0.2,TCP,1268,,RST,149550,46980
2024-01-26 17:04:29,192.168.0.98,10.0.0.41,UDP,792,17.841,SYN,65251,75735
2024-01-06 01:09:02,192.168.4.17,10.0.0.23,ICMP,969,23.01,SYN,11580,12073
2024-02-21 10:40:30,192.168.3.230,10.0.0.4,ICMP,887,3.508,SYN,12281,36776
2024-01-19 02:25:44,192.168.4.142,10.0.0.20,ICMP,135,4.278,PSH,199377,15988
2024-02-11 07:57:01,192.168.4.43,10.0.0.49,ICMP,1053,26.642,PSH,179241,42649
2024-02-08 03:20:28,192.168.2.6,10.0.0.29,ICMP,1487,11.058,ACK,119693,23058
2024-02-21 01:43:37,192.168.5.77,10.0.0.33,ICMP,1039,28.006,SYN,48298,5118
2024-02-18 03:36:40,192.168.1.168,10.0.0.23,ICMP,1090,7.543,ACK,56932,24955
2024-01-16 04:02:15,192.168.4.109,10.0.0.49,TCP,255,6.685,ACK,35551,89596
2024-02-09 09:27:13,192.168.4.221,10.0.0.40,UDP,1456,22.675,RST,94517,5105
2024-01-23 11:49:15,192.168.5.118,10.0.0.10,UDP,507,4.634,FIN,178997,63840
2024-02-17 14:00:52,192.168.0.12,10.0.0.29,ICMP,430,7.236,FIN,158899,41390
2024-01-14 00:23:26,192.168.2.113,10.0.0.39,UDP,138,14.589,SYN,119161,57897
2024-02-28 03:37:14,192.168.5.130,10.0.0.19,ICMP,1067,26.564,RST,192644,36801
2024-01-01 01:03:58,192.168.0.154,10.0.0.31,UDP,1471,29.549,RST,190196,48266
2024-01-08 06:00:48,192.168.1.238,10.0.0.37,UDP,1320,25.387,FIN,154068,76653
2024-01-04 16:16:32,45.64.16.8,10.0.0.29,UDP,62075,0.474,FIN,1534531,70998
2024-02-13 08:59:49,192.168.5.118,10.0.0.26,TCP,311,1.903,ACK,173815,64557
2024-01-08 03:17:51,45.74.13.144,10.0.0.2,TCP,8040,0.441,SYN,4626528,83622
2024-01-04 11:52:06,192.168.0.40,10.0.0.35,TCP,1489,28.033,ACK,94831,78235
2024-01-26 04:21:04,192.168.1.68,10.0.0.35,TCP,342,11.421,RST,188023,48652
2024-01-23 02:13:52,192.168.2.225,10.0.0.31,ICMP,666,18.001,SYN,57958,84929
2024-01-09 00:40:15,192.168.3.1,10.0.0.15,ICMP,420,7.64,FIN,55489,30653
2024-01-23 02:24:09,45.35.214.57,10.0.0.12,UDP,20194,0.151,PSH,1263693,10281
2024-01-18 01:50:32,192.168.1.130,10.0.0.25,ICMP,976,2.769,RST,98010,61482
2024-01-05 02:28:24,192.168.0.29,10.0.0.19,UDP,403,19.129,ACK,30535,40833
2024-01-01 18:18:23,192.168.0.250,10.0.0.19,TCP,902,17.927,ACK,79897,49071
2024-01-29 13:40:37,192.168.0.250,10.0.0.27,UDP,48,1.944,ACK,126567,80036
2024-01-16 09:39:16,192.168.4.194,10.0.0.47,ICMP,682,8.904,FIN,195514,66050
2024-02-15 17:53:54,192.168.5.225,10.0.0.18,TCP,145,6.45,RST,115308,79452
2024-01-27 00:28:10,192.168.0.195,10.0.0.32,ICMP,644,24.441,FIN,89432,62439
2024-02-05 01:15:00,192.168.0.223,10.0.0.15,UDP,1387,8.648,ACK,29959,78557
2024-01-15 10:40:19,192.168.5.122,10.0.0.40,UDP,1406,13.85,FIN,171272,25331
2024-01-21 03:06:11,192.168.4.197,10.0.0.46,UDP,1008,11.965,RST,154664,53089
2024-01-22 02:15:22,192.168.5.227,10.0.0.28,ICMP,431,4.556,FIN,68150,64312
2024-02-20 00:23:58,192.168.1.234,10.0.0.45,UDP,1158,13.893,PSH,152606,86895
2024-01-04 02:24:01,192.168.2.17,10.0.0.3,UDP,1361,25.339,SYN,194979,32645
2024-01-19 13:40:57,192.168.1.131,10.0.0.11,ICMP,689,25.357,FIN,35870,71787
2024-02-16 10:42:01,192.168.4.51,10.0.0.23,TCP,306,23.216,PSH,37224,3016
2024-02-07 02:16:13,192.168.0.156,10.0.0.31,UDP,562,8.512,RST,14539,31843
2024-02-10 02:59:03,45.21.111.60,10.0.0.11,TCP,62223,0.252,SYN,2244971,69227
2024-02-04 18:19:08,45.35.214.57,10.0.0.30,TCP,59097,0.433,RST,1610549,34936
2024-02-06 02:40:14,192.168.5.125,10.0.0.11,UDP,507,15.504,PSH,17903,64339
2024-02-07 03:19:07,192.168.5.130,10.0.0.34,UDP,692,9.794,RST,29972,17658
2024-02-21 01:42:35,192.168.4.76,10.0.0.11,TCP,476,8.89,PSH,161561,60161
2024-02-06 20:27:04,192.168.0.154,10.0.0.43,TCP,695,19.429,FIN,43493,43915
2024-01-14 10:21:11,192.168.4.43,10.0.0.16,UDP,181,19.517,PSH,85265,78385
2024-02-24 17:51:11,192.168.4.221,10.0.0.5,UDP,152,11.452,ACK,74736,19175
2024-02-08 04:16:23,192.168.2.180,10.0.0.42,UDP,159,29.703,SYN,163936,2826
2024-02-14 02:25:48,192.168.2.117,10.0.0.44,UDP,1108,23.5,SYN,126547,25000
2024-01-22 17:22:50,45.35.214.57,10.0.0.28,TCP,54869,0.408,RST,4510348,89039
2024-02-02 10:00:09,192.168.3.151,10.0.0.34,UDP,1113,0.884,PSH,18915,75179
2024-01-16 15:15:04,192.168.4.221,10.0.0.42,ICMP,700,14.771,ACK,189822,44018
2024-01-05 02:14:45,45.64.16.8,10.0.0.38,TCP,38070,0.227,RST,2098896,46224
2024-01-30 03:01:13,192.168.2.17,10.0.0.45,UDP,648,18.005,FIN,97202,83307
2024-01-31 04:18:03,45.35.214.57,10.0.0.7,UDP,8756,0.287,ACK,2834104,74138
2024-02-06 14:30:29,192.168.1.17,10.0.0.19,UDP,126,24.034,SYN,133039,44434
2024-01-03 15:48:28,192.168.1.238,10.0.0.22,TCP,582,12.978,RST,20283,36614
2024-01-19 02:04:26,192.168.0.64,10.0.0.45,ICMP,1131,0.374,PSH,9444,53411
2024-01-27 02:29:07,192.168.1.33,10.0.0.50,UDP,1326,1.181,ACK,45439,11078
2024-02-04 17:31:38,192.168.4.187,10.0.0.13,UDP,266,8.784,FIN,92225,68361
2024-02-19 11:47:52,192.168.0.154,10.0.0.8,UDP,498,28.707,ACK,22634,75215
2024-01-02 10:23:46,192.168.4.225,10.0.0.47,ICMP,639,0.606,PSH,72176,87259
2024-02-15 03:11:39,45.91.57.7,10.0.0.18,UDP,63407,0.205,RST,4456323,78674
2024-02-05 04:31:22,192.168.2.197,10.0.0.22,UDP,785,27.279,RST,64550,58501
2024-02-26 13:33:47,192.168.1.42,10.0.0.24,UDP,490,26.172,FIN,150534,57579
2024-01-24 05:14:55,192.168.3.1,10.0.0.26,ICMP,1069,9.285,RST,126390,17759
2024-01-03 03:03:40,192.168.2.42,10.0.0.20,UDP,544,28.978,FIN,188022,31878
2024-02-24 11:06:39,192.168.5.144,10.0.0.41,ICMP,594,,PSH,102130,43869
2024-02-20 16:45:20,192.168.2.62,10.0.0.30,ICMP,595,1.404,ACK,40316,66943
2024-01-31 16:04:05,192.168.3.102,10.0.0.7,ICMP,816,2.067,ACK,153717,66902
2024-02-27 16:52:02,192.168.5.77,10.0.0.22,UDP,1050,23.81,PSH,197870,69276
2024-02-21 23:06:52,192.168.1.181,10.0.0.36,TCP,158,27.222,PSH,123713,93661
2024-02-13 10:23:21,192.168.4.225,10.0.0.33,TCP,108,18.128,ACK,82272,58310
2024-02-21 10:57:19,192.168.4.225,10.0.0.33,UDP,364,20.36,ACK,139203,99527
2024-02-12 22:10:47,192.168.2.254,10.0.0.38,ICMP,994,8.575,FIN,193981,22376
2024-01-04 03:08:30,192.168.2.91,10.0.0.10,UDP,829,7.217,SYN,85624,65808
2024-02-10 12:33:07,192.168.1.68,10.0.0.28,TCP,405,4.094,RST,125794,57693
2024-01-13 16:33:02,192.168.0.76,10.0.0.26,UDP,587,18.909,SYN,43882,270
2024-01-29 11:36:55,192.168.5.122,10.0.0.14,UDP,1393,10.671,FIN,169749,18810
2024-01-20 03:27:18,192.168.3.102,10.0.0.6,UDP,504,28.124,ACK,19601,29824
2024-01-15 02:34:46,192.168.5.167,10.0.0.15,TCP,1396,21.917,PSH,81070,96511
2024-02-08 17:46:56,192.168.0.207,10.0.0.46,ICMP,358,3.696,PSH,13339,88696
2024-02-20 23:28:41,45.21.111.60,10.0.0.41,ICMP,46390,0.197,PSH,3416407,92943
2024-01-22 14:20:36,192.168.1.246,10.0.0.21,TCP,190,5.265,ACK,92773,10838
2024-02-09 15:57:34,192.168.1.246,10.0.0.9,ICMP,392,24.893,FIN,171412,84297
2024-01-20 00:39:27,192.168.5.144,10.0.0.43,UDP,1387,9.95,PSH,71875,37000
2024-02-26 01:12:57,192.168.1.234,10.0.0.35,TCP,730,2.061,PSH,82847,38349
2024-02-13 10:30:17,192.168.2.136,10.0.0.36,ICMP,331,2.865,SYN,81660,22988
2024-02-12 02:42:41,192.168.5.81,10.0.0.47,UDP,1117,21.26,RST,148007,44437
2024-02-07 15:03:13,45.91.57.7,10.0.0.41,TCP,35045,0.4,RST,757145,79890
2024-01-14 14:03:30,192.168.0.195,10.0.0.27,TCP,285,19.321,PSH,33817,13731
2024-02-05 17:04:35,192.168.5.68,10.0.0.42,UDP,1038,12.66,SYN,142897,96211
2024-02-13 11:05:56,192.168.2.40,10.0.0.32,UDP,794,22.612,ACK,171692,33190
2024-02-17 13:50:16,192.168.1.222,10.0.0.50,UDP,1431,28.81,FIN,9182,99029
2024-02-11 02:53:28,192.168.0.22,10.0.0.29,TCP,119,19.64,FIN,133533,48448
2024-02-24 10:07:22,192.168.2.197,10.0.0.22,ICMP,1147,26.755,SYN,80910,80383
2024-02-12 01:02:35,192.168.1.168,10.0.0.13,TCP,1248,29.502,RST,126170,68847
2024-02-08 15:17:37,192.168.2.103,10.0.0.39,TCP,594,22.821,PSH,172349,47873
2024-01-31 03:01:50,45.27.52.174,10.0.0.12,TCP,51460,0.493,PSH,986253,20623
2024-02-07 01:55:38,192.168.2.208,10.0.0.11,TCP,655,,SYN,81166,15937
2024-02-07 09:21:41,45.45.125.58,10.0.0.14,ICMP,51598,0.445,FIN,3233016,51908
2024-01-18 00:06:16,192.168.4.57,10.0.0.4,UDP,767,24.296,RST,27973,95416
2024-01-14 03:50:09,192.168.4.17,10.0.0.28,UDP,1405,15.452,FIN,76632,9400
2024-01-26 09:34:23,192.168.2.155,10.0.0.37,UDP,1330,2.397,RST,92581,75909
2024-02-29 18:40:13,192.168.4.142,10.0.0.17,ICMP,1155,4.941,RST,112059,58136
2024-01-18 13:33:23,192.168.0.98,10.0.0.48,UDP,471,6.435,PSH,26335,65651
2024-01-06 04:59:50,192.168.5.109,10.0.0.23,UDP,1356,1.897,SYN,36868,38654
2024-01-05 17:53:25,192.168.5.225,10.0.0.12,ICMP,1214,25.497,FIN,106951,56363
2024-01-13 02:46:39,192.168.3.1,10.0.0.31,TCP,869,17.81,ACK,177488,47148
2024-01-31 03:52:37,192.168.4.196,10.0.0.38,TCP,855,24.64,SYN,143146,25554
2024-02-15 02:45:02,192.168.2.254,10.0.0.45,TCP,932,25.017,FIN,126700,64181
2024-02-19 02:12:19,192.168.2.254,10.0.0.36,ICMP,1106,22.267,FIN,23605,73350
2024-02-09 11:21:18,192.168.4.236,10.0.0.31,ICMP,634,24.215,PSH,176324,49035
2024-02-13 02:13:43,192.168.3.21,10.0.0.44,UDP,459,26.555,PSH,85335,82950
2024-01-29 03:04:14,192.168.5.227,10.0.0.19,ICMP,1462,,PSH,154289,2398
2024-02-13 02:18:29,192.168.4.109,10.0.0.37,UDP,517,6.389,PSH,112861,42207
2024-01-12 01:02:10,192.168.2.136,10.0.0.11,TCP,861,12.472,SYN,80090,90399
2024-01-22 19:09:35,192.168.2.62,10.0.0.12,TCP,1447,11.324,RST,185058,87469
2024-02-13 18:30:47,192.168.2.254,10.0.0.23,TCP,180,6.636,RST,125892,64770
2024-02-09 00:08:21,192.168.2.62,10.0.0.36,ICMP,52,22.015,RST,81121,67693
2024-01-05 03:09:30,192.168.4.225,10.0.0.34,UDP,102,24.62,ACK,94375,91590
2024-02-15 01:29:11,192.168.1.172,10.0.0.39,ICMP,729,29.556,PSH,43816,31918
2024-02-02 13:27:39,192.168.2.6,10.0.0.25,TCP,76,1.551,PSH,190747,15614
2024-01-07 13:24:31,192.168.4.17,10.0.0.4,TCP,231,7.439,FIN,137284,43877
2024-01-12 04:17:23,192.168.1.64,10.0.0.10,UDP,445,20.166,FIN,7927,21523
2024-02-07 02:31:58,192.168.2.136,10.0.0.50,ICMP,339,3.948,SYN,118913,96043
2024-02-24 04:08:38,192.168.1.246,10.0.0.29,TCP,143,17.335,FIN,145228,78645
2024-01-09 00:30:29,192.168.2.225,10.0.0.23,UDP,107,17.877,ACK,188574,64141
2024-02-18 23:39:01,192.168.4.193,10.0.0.26,TCP,666,11.791,PSH,39519,97015
2024-02-17 15:53:00,192.168.3.1,10.0.0.32,ICMP,1372,11.094,ACK,12413,59667
2024-01-05 04:00:15,192.168.2.254,10.0.0.22,UDP,713,13.749,PSH,139036,46819
2024-01-17 03:01:58,192.168.0.64,10.0.0.42,ICMP,302,12.176,PSH,140117,59076
2024-02-02 02:10:33,45.21.111.60,10.0.0.28,UDP,42126,0.184,PSH,1932056,30717
2024-01-29 02:59:15,192.168.2.126,10.0.0.47,TCP,1493,8.695,PSH,113846,31262
2024-01-06 04:02:00,192.168.5.41,10.0.0.39,UDP,164,27.104,FIN,170458,25454
2024-02-03 01:34:59,192.168.5.84,10.0.0.26,UDP,169,18.179,SYN,5008,28141
2024-01-13 10:01:03,192.168.4.103,10.0.0.15,UDP,1461,24.785,RST,112149,12438
2024-02-21 04:36:52,192.168.1.172,10.0.0.16,TCP,1431,16.904,SYN,152256,17876
2024-01-09 12:23:57,192.168.2.254,10.0.0.32,TCP,78,23.993,RST,168894,66694
2024-01-30 01:10:38,192.168.0.40,10.0.0.9,TCP,831,7.217,FIN,2447,8405
2024-02-06 16:42:36,192.168.4.68,10.0.0.34,UDP,1173,22.242,PSH,88645,21488
2024-02-20 02:21:02,192.168.3.230,10.0.0.11,ICMP,101,16.195,PSH,105136,46032
2024-02-15 03:40:05,192.168.0.62,10.0.0.4,TCP,676,11.517,ACK,6157,8611
2024-02-07 10:56:48,192.168.3.88,10.0.0.4,UDP,400,5.8,RST,45399,42160
2024-02-05 01:41:25,192.168.4.17,10.0.0.30,ICMP,1412,7.01,FIN,31480,83406
2024-02-08 04:43:23,45.64.16.8,10.0.0.28,TCP,64597,0.455,PSH,2064854,49536
2024-02-25 04:05:08,192.168.1.181,10.0.0.15,TCP,524,0.854,FIN,107748,56434
2024-02-14 03:10:12,192.168.4.187,10.0.0.46,ICMP,658,18.078,RST,14045,81092
2024-01-27 00:09:19,192.168.2.27,10.0.0.36,ICMP,71,27.03,FIN,2725,55282
2024-01-26 01:18:48,192.168.4.109,10.0.0.45,ICMP,43,26.808,RST,122012,87485
2024-01-12 01:12:08,192.168.2.103,10.0.0.44,TCP,471,28.709,RST,78100,60119
2024-01-03 17:56:54,192.168.5.167,10.0.0.33,TCP,458,8.957,PSH,153482,16799
2024-01-27 14:43:24,192.168.1.238,10.0.0.6,ICMP,239,3.114,PSH,196087,50184
2024-02-12 08:44:27,192.168.2.155,10.0.0.47,TCP,1320,14.128,PSH,4541,38001
2024-01-27 12:54:59,192.168.5.125,10.0.0.47,ICMP,211,11.846,ACK,93204,69852
2024-02-28 18:04:28,192.168.3.98,10.0.0.37,TCP,939,0.736,PSH,97117,31651
2024-02-25 04:00:00,192.168.1.179,10.0.0.16,ICMP,1312,22.749,SYN,64763,41979
2024-02-10 02:54:41,192.168.4.68,10.0.0.37,TCP,1256,,PSH,189018,35187
2024-02-27 16:59:37,192.168.1.179,10.0.0.29,ICMP,1354,28.825,FIN,54004,10863
2024-01-19 18:41:27,192.168.0.221,10.0.0.4,UDP,662,5.009,ACK,102393,2209
2024-01-17 11:08:48,192.168.5.144,10.0.0.2,UDP,83,26.703,PSH,5251,31146
2024-02-10 18:37:32,192.168.2.126,10.0.0.45,UDP,1323,3.766,ACK,46133,67548
2024-02-09 14:48:28,192.168.2.42,10.0.0.40,UDP,621,18.446,ACK,149184,17256
2024-02-21 17:04:39,192.168.2.62,10.0.0.8,UDP,1016,7.25,RST,74633,82402
2024-01-29 03:48:01,192.168.0.98,10.0.0.9,ICMP,558,11.138,PSH,133418,51197
2024-02-17 04:02:22,192.168.5.77,10.0.0.34,ICMP,1383,20.436,SYN,171356,98089
2024-01-05 12:40:04,192.168.2.155,10.0.0.4,UDP,1374,27.161,PSH,62598,23557
2024-01-22 07:56:48,192.168.1.139,10.0.0.40,ICMP,956,15.236,SYN,61274,98546
2024-01-12 11:27:39,192.168.1.33,10.0.0.4,UDP,321,26.017,ACK,106912,67220
2024-01-02 03:20:37,192.168.4.68,10.0.0.16,ICMP,348,19.326,FIN,29227,63858
2024-01-08 03:47:39,192.168.0.250,10.0.0.26,UDP,906,3.43,ACK,103346,81504
2024-01-12 04:45:58,192.168.3.98,10.0.0.4,UDP,1480,23.185,PSH,55175,62549
2024-02-16 03:49:37,192.168.3.41,10.0.0.47,TCP,965,6.657,SYN,50974,83154
2024-01-17 02:08:21,192.168.2.62,10.0.0.21,TCP,529,,SYN,31692,66546
2024-01-06 02:12:22,192.168.0.187,10.0.0.22,ICMP,1378,12.096,RST,112195,62828
2024-02-01 13:08:31,192.168.1.68,10.0.0.24,ICMP,802,8.435,ACK,1992,73433
2024-01-04 19:22:12,192.168.5.167,10.0.0.50,TCP,1196,,SYN,120187,62703
2024-02-08 09:37:55,192.168.1.17,10.0.0.48,UDP,1313,7.551,FIN,98485,80657
