timestamp,fecha,hora,dia_semana,mes,src_ip,dst_ip,dst_port,protocol,action,bytes,country,severity,mitre_technique
2024-01-02 14:55:26,2024-01-02,14,Tuesday,2024-01,192.168.4.103,10.0.0.48,123,TCP,allow,9206,India,baja,
2024-01-22 12:43:34,2024-01-22,12,Monday,2024-01,192.168.4.193,10.0.0.41,110,UDP,deny,44095,Rusia,alta,
2024-01-08 04:13:18,2024-01-08,4,Monday,2024-01,192.168.2.57,10.0.0.13,25,TCP,allow,46811,India,media,
2024-01-08 11:17:48,2024-01-08,11,Monday,2024-01,45.74.13.144,10.0.0.39,8080,ICMP,deny,11530,Irán,critica,T1190
2024-01-03 03:10:10,2024-01-03,3,Wednesday,2024-01,45.45.125.58,10.0.0.46,3306,ICMP,deny,6759,China,alta,T1190
2024-01-28 14:51:07,2024-01-28,14,Sunday,2024-01,45.21.111.60,10.0.0.10,1433,UDP,deny,20515,China,critica,T1190
2024-01-25 00:09:08,2024-01-25,0,Thursday,2024-01,192.168.3.21,10.0.0.9,123,TCP,allow,38900,Alemania,baja,
2024-02-03 00:19:59,2024-02-03,0,Saturday,2024-02,45.45.125.58,10.0.0.18,1433,UDP,allow,5994,China,media,T1190
2024-01-19 04:16:20,2024-01-19,4,Friday,2024-01,45.35.214.57,10.0.0.13,23,ICMP,allow,7820,Rusia,baja,T1110
2024-01-26 16:55:09,2024-01-26,16,Friday,2024-01,45.27.52.174,10.0.0.11,1433,TCP,deny,15335,China,critica,T1190
2024-01-20 14:35:12,2024-01-20,14,Saturday,2024-01,45.27.52.174,10.0.0.11,8080,TCP,allow,9176,Rusia,baja,T1190
2024-02-21 11:15:55,2024-02-21,11,Wednesday,2024-02,192.168.1.17,10.0.0.39,110,TCP,allow,10953,México,baja,
2024-01-14 01:10:53,2024-01-14,1,Sunday,2024-01,192.168.4.221,10.0.0.35,80,ICMP,allow,15093,México,baja,
2024-02-11 03:01:56,2024-02-11,3,Sunday,2024-02,45.91.57.7,10.0.0.49,445,TCP,deny,25261,Rusia,critica,T1021
2024-02-24 01:13:04,2024-02-24,1,Saturday,2024-02,192.168.0.195,10.0.0.12,993,TCP,allow,15006,China,baja,
2024-01-15 14:01:31,2024-01-15,14,Monday,2024-01,192.168.1.168,10.0.0.21,80,ICMP,allow,30387,Rusia,media,
2024-02-15 13:57:24,2024-02-15,13,Thursday,2024-02,45.74.13.144,10.0.0.42,8080,TCP,deny,2969,Irán,critica,T1190
2024-01-22 03:46:15,2024-01-22,3,Monday,2024-01,45.74.13.144,10.0.0.22,3389,TCP,allow,39139,Irán,baja,T1021
2024-01-29 09:42:21,2024-01-29,9,Monday,2024-01,45.79.44.152,10.0.0.4,8080,UDP,deny,24861,Corea del Norte,critica,T1190
2024-01-17 14:35:26,2024-01-17,14,Wednesday,2024-01,192.168.5.214,10.0.0.36,53,UDP,allow,0,Rusia,baja,
2024-01-12 19:25:36,2024-01-12,19,Friday,2024-01,45.35.214.57,10.0.0.2,8080,ICMP,deny,22224,Irán,critica,T1190
2024-02-22 10:41:32,2024-02-22,10,Thursday,2024-02,45.79.44.152,10.0.0.3,3389,ICMP,deny,10529,Rusia,critica,T1021
2024-02-17 15:45:40,2024-02-17,15,Saturday,2024-02,192.168.2.126,10.0.0.34,123,UDP,allow,6497,Corea del Norte,media,
2024-02-09 03:37:10,2024-02-09,3,Friday,2024-02,45.91.57.7,10.0.0.15,3306,TCP,allow,3485,Rusia,baja,T1190
2024-02-26 17:04:23,2024-02-26,17,Monday,2024-02,45.45.125.58,10.0.0.45,445,ICMP,deny,49026,Irán,critica,T1021
2024-02-12 03:29:41,2024-02-12,3,Monday,2024-02,45.74.13.144,10.0.0.35,3389,UDP,deny,7215,Irán,critica,T1021
2024-02-24 02:01:55,2024-02-24,2,Saturday,2024-02,192.168.4.51,10.0.0.37,80,UDP,allow,15545,Rusia,media,
2024-02-08 09:43:11,2024-02-08,9,Thursday,2024-02,192.168.1.96,10.0.0.44,443,UDP,allow,2052,Brasil,baja,
2024-02-29 02:47:32,2024-02-29,2,Thursday,2024-02,192.168.0.40,10.0.0.43,443,UDP,allow,23023,China,media,
2024-01-22 02:16:49,2024-01-22,2,Monday,2024-01,192.168.0.22,10.0.0.7,53,TCP,allow,28253,Estados Unidos,baja,
2024-02-14 04:38:52,2024-02-14,4,Wednesday,2024-02,192.168.3.88,10.0.0.31,123,ICMP,allow,10583,Brasil,baja,
2024-01-01 04:36:36,2024-01-01,4,Monday,2024-01,45.91.57.7,10.0.0.47,3306,TCP,deny,9650,Irán,alta,T1190
2024-01-26 04:41:05,2024-01-26,4,Friday,2024-01,192.168.2.136,10.0.0.35,443,ICMP,deny,38392,Brasil,media,
2024-02-22 06:05:39,2024-02-22,6,Thursday,2024-02,45.64.16.8,10.0.0.3,1433,UDP,deny,40244,Corea del Norte,critica,T1190
2024-02-10 03:33:48,2024-02-10,3,Saturday,2024-02,192.168.2.126,10.0.0.8,53,TCP,allow,19135,Rusia,baja,
2024-01-29 04:13:08,2024-01-29,4,Monday,2024-01,192.168.4.57,10.0.0.24,25,TCP,allow,28419,Brasil,baja,
2024-01-27 00:55:11,2024-01-27,0,Saturday,2024-01,192.168.0.250,10.0.0.48,993,TCP,allow,18937,Brasil,media,
2024-01-17 15:54:51,2024-01-17,15,Wednesday,2024-01,192.168.5.159,10.0.0.50,443,UDP,allow,6808,India,media,
2024-01-08 00:38:25,2024-01-08,0,Monday,2024-01,45.21.111.60,10.0.0.43,3306,ICMP,allow,39125,China,media,T1190
2024-01-19 00:51:21,2024-01-19,0,Friday,2024-01,192.168.0.156,10.0.0.2,110,UDP,allow,3692,Irán,media,
2024-02-02 04:07:09,2024-02-02,4,Friday,2024-02,192.168.4.57,10.0.0.3,993,UDP,allow,44002,Rusia,baja,
2024-01-16 18:50:00,2024-01-16,18,Tuesday,2024-01,192.168.1.168,10.0.0.19,53,UDP,allow,40080,Alemania,baja,
2024-02-03 12:18:36,2024-02-03,12,Saturday,2024-02,192.168.4.196,10.0.0.21,110,TCP,allow,35781,China,baja,
2024-01-06 20:06:50,2024-01-06,20,Saturday,2024-01,192.168.2.113,10.0.0.6,443,TCP,allow,29682,Países Bajos,baja,
2024-01-04 02:19:01,2024-01-04,2,Thursday,2024-01,192.168.4.51,10.0.0.25,993,TCP,allow,14358,China,baja,
2024-01-21 04:21:06,2024-01-21,4,Sunday,2024-01,45.79.44.152,10.0.0.50,3389,TCP,deny,43868,China,critica,T1021
2024-01-12 11:27:27,2024-01-12,11,Friday,2024-01,45.74.13.144,10.0.0.28,445,ICMP,deny,45357,Irán,critica,T1021
2024-01-06 03:10:06,2024-01-06,3,Saturday,2024-01,45.64.16.8,10.0.0.45,23,ICMP,deny,12055,Rusia,alta,T1110
2024-01-20 17:05:47,2024-01-20,17,Saturday,2024-01,45.91.57.7,10.0.0.7,8080,UDP,deny,44918,Rusia,alta,T1190
2024-01-09 01:51:08,2024-01-09,1,Tuesday,2024-01,192.168.0.219,10.0.0.45,123,ICMP,allow,46336,Rusia,baja,
2024-01-13 01:06:02,2024-01-13,1,Saturday,2024-01,192.168.2.113,10.0.0.13,110,UDP,deny,1782,China,alta,
2024-02-20 15:11:42,2024-02-20,15,Tuesday,2024-02,192.168.5.44,10.0.0.28,25,ICMP,allow,7431,India,media,
2024-02-23 03:13:37,2024-02-23,3,Friday,2024-02,192.168.0.22,10.0.0.29,123,UDP,deny,637,México,alta,
2024-02-16 04:53:37,2024-02-16,4,Friday,2024-02,192.168.1.42,10.0.0.39,443,TCP,allow,13681,Estados Unidos,baja,
2024-02-06 00:22:45,2024-02-06,0,Tuesday,2024-02,45.74.13.144,10.0.0.20,22,UDP,deny,26504,China,critica,T1110
2024-01-01 14:46:43,2024-01-01,14,Monday,2024-01,45.45.125.58,10.0.0.44,3306,TCP,deny,26410,China,critica,T1190
2024-01-21 01:03:52,2024-01-21,1,Sunday,2024-01,192.168.4.243,10.0.0.22,25,UDP,allow,49486,China,baja,
2024-02-07 12:57:12,2024-02-07,12,Wednesday,2024-02,192.168.1.246,10.0.0.2,443,ICMP,allow,12172,China,baja,
2024-02-17 10:50:06,2024-02-17,10,Saturday,2024-02,45.35.214.57,10.0.0.10,21,ICMP,deny,8698,Irán,alta,T1071
2024-01-07 04:11:07,2024-01-07,4,Sunday,2024-01,45.79.44.152,10.0.0.35,445,UDP,deny,16321,Rusia,critica,T1021
2024-02-27 18:04:21,2024-02-27,18,Tuesday,2024-02,45.35.214.57,10.0.0.12,21,ICMP,deny,31087,Rusia,critica,T1071
2024-01-26 01:51:20,2024-01-26,1,Friday,2024-01,45.74.13.144,10.0.0.28,1433,TCP,deny,23509,Corea del Norte,critica,T1190
2024-02-19 03:21:07,2024-02-19,3,Monday,2024-02,192.168.1.238,10.0.0.48,25,TCP,allow,25615,México,baja,
2024-02-11 00:43:38,2024-02-11,0,Sunday,2024-02,45.21.111.60,10.0.0.4,3306,TCP,deny,2885,China,critica,T1190
2024-02-03 14:10:23,2024-02-03,14,Saturday,2024-02,45.45.125.58,10.0.0.50,23,ICMP,deny,27730,Rusia,critica,T1110
2024-01-22 17:50:25,2024-01-22,17,Monday,2024-01,45.21.111.60,10.0.0.3,3389,TCP,deny,43337,Corea del Norte,critica,T1021
2024-02-06 01:19:33,2024-02-06,1,Tuesday,2024-02,45.35.214.57,10.0.0.13,3389,UDP,deny,11433,China,critica,T1021
2024-01-30 00:08:38,2024-01-30,0,Tuesday,2024-01,192.168.1.179,10.0.0.2,25,ICMP,allow,47854,China,media,
2024-01-19 14:22:19,2024-01-19,14,Friday,2024-01,45.74.13.144,10.0.0.7,1433,UDP,deny,48388,Rusia,critica,T1190
2024-01-29 00:13:10,2024-01-29,0,Monday,2024-01,192.168.0.92,10.0.0.41,53,TCP,allow,16801,Rusia,baja,
2024-02-07 17:23:00,2024-02-07,17,Wednesday,2024-02,192.168.1.17,10.0.0.27,110,UDP,allow,702,Rusia,baja,
2024-01-26 03:20:00,2024-01-26,3,Friday,2024-01,192.168.3.41,10.0.0.41,443,ICMP,allow,32760,China,baja,
2024-01-14 00:16:40,2024-01-14,0,Sunday,2024-01,192.168.0.221,10.0.0.40,123,ICMP,deny,22714,Países Bajos,media,
2024-01-08 01:14:04,2024-01-08,1,Monday,2024-01,45.45.125.58,10.0.0.44,23,ICMP,deny,34620,China,alta,T1110
2024-01-21 17:12:29,2024-01-21,17,Sunday,2024-01,45.27.52.174,10.0.0.42,445,ICMP,deny,19997,China,critica,T1021
2024-02-01 02:59:47,2024-02-01,2,Thursday,2024-02,45.21.111.60,10.0.0.36,445,UDP,deny,22125,Rusia,critica,T1021
2024-01-14 18:49:39,2024-01-14,18,Sunday,2024-01,192.168.5.81,10.0.0.44,443,UDP,allow,27465,México,baja,
2024-02-27 01:00:58,2024-02-27,1,Tuesday,2024-02,192.168.5.109,10.0.0.15,110,ICMP,allow,8881,Brasil,baja,
2024-02-15 03:53:51,2024-02-15,3,Thursday,2024-02,45.21.111.60,10.0.0.32,3389,UDP,deny,45101,Irán,critica,T1021
2024-01-11 03:49:57,2024-01-11,3,Thursday,2024-01,192.168.3.24,10.0.0.7,993,ICMP,allow,41609,Rusia,baja,
2024-01-26 23:43:20,2024-01-26,23,Friday,2024-01,192.168.0.219,10.0.0.39,443,TCP,allow,316,Países Bajos,media,
2024-02-23 13:45:38,2024-02-23,13,Friday,2024-02,45.45.125.58,10.0.0.35,23,TCP,deny,35473,Irán,alta,T1110
2024-01-08 03:19:29,2024-01-08,3,Monday,2024-01,192.168.1.246,10.0.0.43,25,UDP,allow,2718,Estados Unidos,baja,
2024-01-23 12:17:18,2024-01-23,12,Tuesday,2024-01,45.35.214.57,10.0.0.28,445,ICMP,deny,20101,Rusia,critica,T1021
2024-01-31 09:12:48,2024-01-31,9,Wednesday,2024-01,192.168.5.177,10.0.0.6,123,ICMP,allow,26975,Alemania,media,
2024-02-14 18:31:10,2024-02-14,18,Wednesday,2024-02,45.21.111.60,10.0.0.36,21,ICMP,allow,33224,Irán,media,T1071
2024-01-07 00:55:39,2024-01-07,0,Sunday,2024-01,45.21.111.60,10.0.0.45,8080,UDP,deny,26045,Corea del Norte,critica,T1190
2024-02-25 19:02:31,2024-02-25,19,Sunday,2024-02,192.168.2.197,10.0.0.34,53,ICMP,allow,29580,México,media,
2024-01-12 18:51:05,2024-01-12,18,Friday,2024-01,192.168.0.22,10.0.0.15,53,UDP,allow,20477,Desconocido,media,
2024-01-14 09:24:41,2024-01-14,9,Sunday,2024-01,192.168.0.22,10.0.0.32,25,ICMP,allow,15304,Rusia,media,
2024-02-12 03:01:58,2024-02-12,3,Monday,2024-02,192.168.1.246,10.0.0.16,443,UDP,deny,26797,China,media,
2024-02-14 18:52:07,2024-02-14,18,Wednesday,2024-02,45.91.57.7,10.0.0.48,8080,TCP,deny,6841,Rusia,critica,T1190
2024-02-17 13:31:40,2024-02-17,13,Saturday,2024-02,45.74.13.144,10.0.0.36,3306,UDP,allow,16061,China,media,T1190
2024-02-15 18:26:03,2024-02-15,18,Thursday,2024-02,45.45.125.58,10.0.0.42,3306,UDP,deny,7217,Rusia,critica,T1190
2024-01-31 04:02:10,2024-01-31,4,Wednesday,2024-01,192.168.1.172,10.0.0.7,993,TCP,allow,49135,Desconocido,media,
2024-02-09 18:55:37,2024-02-09,18,Friday,2024-02,192.168.0.156,10.0.0.8,993,TCP,allow,18977,Países Bajos,media,
2024-02-06 17:06:27,2024-02-06,17,Tuesday,2024-02,45.45.125.58,10.0.0.23,1433,ICMP,allow,16439,China,baja,T1190
2024-02-06 23:13:03,2024-02-06,23,Tuesday,2024-02,45.27.52.174,10.0.0.48,3306,TCP,deny,33161,Irán,critica,T1190
2024-01-19 01:28:48,2024-01-19,1,Friday,2024-01,192.168.0.62,10.0.0.34,443,ICMP,allow,44466,Rusia,baja,
2024-02-26 10:53:33,2024-02-26,10,Monday,2024-02,45.45.125.58,10.0.0.30,3306,TCP,deny,44309,Rusia,critica,T1190
2024-01-28 00:52:20,2024-01-28,0,Sunday,2024-01,192.168.2.91,10.0.0.24,443,ICMP,deny,29908,Alemania,media,
2024-02-13 03:46:48,2024-02-13,3,Tuesday,2024-02,45.21.111.60,10.0.0.31,23,TCP,deny,28774,China,alta,T1110
2024-02-23 10:45:53,2024-02-23,10,Friday,2024-02,45.21.111.60,10.0.0.46,1433,ICMP,deny,31498,Corea del Norte,critica,T1190
2024-01-04 02:19:13,2024-01-04,2,Thursday,2024-01,45.91.57.7,10.0.0.23,1433,TCP,allow,36555,Desconocido,baja,T1190
2024-02-20 09:34:00,2024-02-20,9,Tuesday,2024-02,192.168.2.62,10.0.0.17,53,UDP,allow,16830,China,media,
2024-01-09 10:47:34,2024-01-09,10,Tuesday,2024-01,192.168.5.81,10.0.0.20,80,TCP,allow,24572,China,baja,
2024-01-01 20:31:10,2024-01-01,20,Monday,2024-01,45.64.16.8,10.0.0.9,445,TCP,allow,21442,Corea del Norte,baja,T1021
2024-02-18 07:07:43,2024-02-18,7,Sunday,2024-02,45.91.57.7,10.0.0.2,8080,ICMP,allow,39665,Corea del Norte,media,T1190
2024-01-20 00:50:03,2024-01-20,0,Saturday,2024-01,45.91.57.7,10.0.0.50,3306,UDP,allow,26627,China,baja,T1190
2024-02-27 01:34:52,2024-02-27,1,Tuesday,2024-02,192.168.2.103,10.0.0.27,443,ICMP,allow,12630,India,baja,
2024-02-15 00:05:20,2024-02-15,0,Thursday,2024-02,45.45.125.58,10.0.0.32,445,UDP,deny,18650,Corea del Norte,critica,T1021
2024-01-02 15:57:16,2024-01-02,15,Tuesday,2024-01,192.168.3.1,10.0.0.44,110,TCP,allow,22585,China,media,
2024-02-22 17:36:57,2024-02-22,17,Thursday,2024-02,45.27.52.174,10.0.0.38,22,ICMP,deny,3394,China,critica,T1110
2024-02-23 13:09:26,2024-02-23,13,Friday,2024-02,192.168.2.113,10.0.0.4,25,UDP,allow,4582,México,baja,
2024-01-31 15:42:58,2024-01-31,15,Wednesday,2024-01,45.91.57.7,10.0.0.23,3389,ICMP,deny,0,Rusia,critica,T1021
2024-02-22 03:30:48,2024-02-22,3,Thursday,2024-02,192.168.1.183,10.0.0.13,25,ICMP,allow,17845,India,media,
2024-01-19 11:41:59,2024-01-19,11,Friday,2024-01,192.168.1.96,10.0.0.5,443,ICMP,deny,1318,Estados Unidos,alta,
2024-01-14 00:15:40,2024-01-14,0,Sunday,2024-01,45.91.57.7,10.0.0.21,21,ICMP,deny,21892,Irán,alta,T1071
2024-02-03 01:29:58,2024-02-03,1,Saturday,2024-02,45.79.44.152,10.0.0.35,3306,ICMP,allow,23282,Irán,media,T1190
2024-01-03 07:16:53,2024-01-03,7,Wednesday,2024-01,192.168.3.24,10.0.0.49,110,UDP,allow,11257,China,baja,
2024-02-07 00:04:11,2024-02-07,0,Wednesday,2024-02,45.21.111.60,10.0.0.17,21,UDP,deny,20109,China,alta,T1071
2024-02-25 03:19:11,2024-02-25,3,Sunday,2024-02,192.168.1.168,10.0.0.5,80,UDP,allow,9320,Países Bajos,baja,
2024-01-02 11:20:41,2024-01-02,11,Tuesday,2024-01,192.168.4.43,10.0.0.34,123,TCP,deny,2447,Desconocido,media,
2024-01-06 11:13:47,2024-01-06,11,Saturday,2024-01,45.79.44.152,10.0.0.11,445,TCP,allow,13694,Irán,baja,T1021
2024-02-13 09:32:17,2024-02-13,9,Tuesday,2024-02,45.64.16.8,10.0.0.48,3306,ICMP,deny,5569,Corea del Norte,alta,T1190
2024-02-12 01:01:33,2024-02-12,1,Monday,2024-02,192.168.4.197,10.0.0.45,53,TCP,allow,44547,México,media,
2024-02-19 01:35:15,2024-02-19,1,Monday,2024-02,45.35.214.57,10.0.0.24,22,ICMP,deny,35410,Corea del Norte,critica,T1110
2024-01-25 14:25:44,2024-01-25,14,Thursday,2024-01,192.168.4.194,10.0.0.27,993,TCP,allow,43597,Países Bajos,baja,
2024-02-29 00:25:23,2024-02-29,0,Thursday,2024-02,45.21.111.60,10.0.0.29,3306,UDP,deny,23161,Irán,alta,T1190
2024-02-19 01:15:13,2024-02-19,1,Monday,2024-02,192.168.5.30,10.0.0.5,110,ICMP,allow,13478,Rusia,media,
2024-01-08 02:48:17,2024-01-08,2,Monday,2024-01,192.168.2.225,10.0.0.6,25,ICMP,deny,3834,Rusia,alta,
2024-01-31 19:59:40,2024-01-31,19,Wednesday,2024-01,192.168.0.195,10.0.0.44,123,ICMP,allow,45621,China,media,
2024-01-21 15:59:55,2024-01-21,15,Sunday,2024-01,45.45.125.58,10.0.0.6,21,UDP,allow,44512,Corea del Norte,media,T1071
2024-02-04 10:58:52,2024-02-04,10,Sunday,2024-02,45.21.111.60,10.0.0.33,3389,ICMP,allow,8058,Irán,baja,T1021
2024-02-14 03:37:12,2024-02-14,3,Wednesday,2024-02,45.74.13.144,10.0.0.38,22,TCP,deny,331,Irán,critica,T1110
2024-02-20 10:07:31,2024-02-20,10,Tuesday,2024-02,192.168.2.103,10.0.0.15,80,ICMP,allow,35488,China,baja,
2024-01-17 02:24:39,2024-01-17,2,Wednesday,2024-01,192.168.5.177,10.0.0.2,993,UDP,allow,32542,India,media,
2024-01-10 01:23:31,2024-01-10,1,Wednesday,2024-01,192.168.3.98,10.0.0.42,993,UDP,allow,27414,Brasil,baja,
2024-02-25 01:02:50,2024-02-25,1,Sunday,2024-02,192.168.5.177,10.0.0.21,123,ICMP,allow,3158,Estados Unidos,media,
2024-02-23 13:20:10,2024-02-23,13,Friday,2024-02,192.168.2.40,10.0.0.19,53,ICMP,allow,1170,Irán,media,
2024-01-07 17:03:25,2024-01-07,17,Sunday,2024-01,45.35.214.57,10.0.0.46,3389,TCP,deny,27462,Corea del Norte,critica,T1021
2024-01-05 00:54:43,2024-01-05,0,Friday,2024-01,192.168.5.159,10.0.0.19,123,UDP,deny,16878,Corea del Norte,media,
2024-01-11 00:33:29,2024-01-11,0,Thursday,2024-01,192.168.1.68,10.0.0.11,110,UDP,allow,25212,Alemania,baja,
2024-02-22 11:13:46,2024-02-22,11,Thursday,2024-02,192.168.3.21,10.0.0.27,80,ICMP,allow,24466,Rusia,media,
2024-01-27 04:33:26,2024-01-27,4,Saturday,2024-01,192.168.2.208,10.0.0.6,443,ICMP,allow,13755,Rusia,baja,
2024-01-27 18:12:42,2024-01-27,18,Saturday,2024-01,192.168.0.223,10.0.0.28,993,TCP,allow,30186,Estados Unidos,media,
2024-02-16 07:26:16,2024-02-16,7,Friday,2024-02,45.79.44.152,10.0.0.46,3306,UDP,deny,30359,Corea del Norte,alta,T1190
2024-01-04 01:11:02,2024-01-04,1,Thursday,2024-01,45.45.125.58,10.0.0.37,445,TCP,deny,35509,Rusia,critica,T1021
2024-01-16 10:03:46,2024-01-16,10,Tuesday,2024-01,45.35.214.57,10.0.0.28,3306,TCP,deny,29196,Rusia,critica,T1190
2024-02-28 13:45:14,2024-02-28,13,Wednesday,2024-02,192.168.4.51,10.0.0.28,123,TCP,allow,17878,Rusia,baja,
2024-02-07 16:41:50,2024-02-07,16,Wednesday,2024-02,192.168.2.103,10.0.0.37,993,UDP,allow,16413,China,baja,
2024-01-01 02:52:53,2024-01-01,2,Monday,2024-01,192.168.5.150,10.0.0.4,80,ICMP,allow,23742,Estados Unidos,baja,
2024-01-12 09:48:47,2024-01-12,9,Friday,2024-01,45.74.13.144,10.0.0.43,8080,UDP,deny,21771,Corea del Norte,alta,T1190
2024-01-19 00:37:02,2024-01-19,0,Friday,2024-01,192.168.5.81,10.0.0.9,25,UDP,allow,22927,Irán,media,
2024-01-12 17:41:23,2024-01-12,17,Friday,2024-01,192.168.1.234,10.0.0.24,443,TCP,allow,29520,China,media,
2024-01-12 11:00:24,2024-01-12,11,Friday,2024-01,45.27.52.174,10.0.0.41,22,TCP,deny,35495,Irán,alta,T1110
2024-01-02 12:00:17,2024-01-02,12,Tuesday,2024-01,45.64.16.8,10.0.0.34,21,TCP,deny,5776,Irán,alta,T1071
2024-01-25 14:12:54,2024-01-25,14,Thursday,2024-01,45.21.111.60,10.0.0.33,8080,TCP,deny,29636,China,critica,T1190
2024-02-22 12:57:53,2024-02-22,12,Thursday,2024-02,45.45.125.58,10.0.0.3,22,TCP,allow,46447,Corea del Norte,baja,T1110
2024-01-23 15:38:26,2024-01-23,15,Tuesday,2024-01,192.168.2.57,10.0.0.13,110,ICMP,allow,21727,India,baja,
2024-02-19 03:08:54,2024-02-19,3,Monday,2024-02,192.168.4.76,10.0.0.15,25,ICMP,allow,17134,China,baja,
2024-01-28 04:26:11,2024-01-28,4,Sunday,2024-01,192.168.4.236,10.0.0.40,25,TCP,allow,37117,China,media,
2024-02-25 03:19:04,2024-02-25,3,Sunday,2024-02,192.168.4.43,10.0.0.48,110,UDP,allow,25350,Alemania,baja,
2024-01-26 14:17:32,2024-01-26,14,Friday,2024-01,45.74.13.144,10.0.0.8,23,TCP,deny,42434,China,alta,T1110
2024-01-18 11:29:39,2024-01-18,11,Thursday,2024-01,192.168.0.59,10.0.0.28,123,ICMP,allow,17167,Estados Unidos,baja,
2024-01-24 00:46:54,2024-01-24,0,Wednesday,2024-01,192.168.5.159,10.0.0.22,53,TCP,allow,29912,Rusia,baja,
2024-01-26 23:25:38,2024-01-26,23,Friday,2024-01,45.21.111.60,10.0.0.34,1433,ICMP,deny,36457,China,critica,T1190
2024-01-02 09:44:45,2024-01-02,9,Tuesday,2024-01,192.168.5.88,10.0.0.9,993,UDP,allow,22864,Desconocido,media,
2024-02-10 02:02:17,2024-02-10,2,Saturday,2024-02,45.64.16.8,10.0.0.9,3306,TCP,allow,39157,Corea del Norte,baja,T1190
2024-02-18 18:45:59,2024-02-18,18,Sunday,2024-02,192.168.0.221,10.0.0.11,123,ICMP,allow,20883,China,baja,
2024-01-18 03:30:15,2024-01-18,3,Thursday,2024-01,192.168.0.40,10.0.0.30,110,TCP,allow,25202,Países Bajos,baja,
2024-01-23 04:51:02,2024-01-23,4,Tuesday,2024-01,45.79.44.152,10.0.0.30,3389,ICMP,deny,4136,Rusia,critica,T1021
2024-01-19 02:12:50,2024-01-19,2,Friday,2024-01,45.64.16.8,10.0.0.12,8080,UDP,deny,6592,Irán,alta,T1190
2024-02-14 14:01:49,2024-02-14,14,Wednesday,2024-02,192.168.5.30,10.0.0.20,110,TCP,allow,21880,Rusia,baja,
2024-02-10 03:57:08,2024-02-10,3,Saturday,2024-02,45.21.111.60,10.0.0.46,8080,UDP,deny,26470,Corea del Norte,critica,T1190
2024-02-03 00:44:33,2024-02-03,0,Saturday,2024-02,45.27.52.174,10.0.0.28,22,UDP,allow,25048,Irán,baja,T1110
2024-01-16 01:36:12,2024-01-16,1,Tuesday,2024-01,45.74.13.144,10.0.0.47,445,ICMP,deny,23880,Rusia,critica,T1021
2024-01-03 01:55:59,2024-01-03,1,Wednesday,2024-01,45.91.57.7,10.0.0.36,3306,TCP,deny,3816,Corea del Norte,critica,T1190
2024-01-17 01:39:34,2024-01-17,1,Wednesday,2024-01,192.168.5.159,10.0.0.48,993,UDP,allow,49144,India,baja,
2024-02-05 01:23:37,2024-02-05,1,Monday,2024-02,45.64.16.8,10.0.0.13,23,TCP,allow,14637,Irán,baja,T1110
2024-01-28 06:05:54,2024-01-28,6,Sunday,2024-01,192.168.3.98,10.0.0.1,53,UDP,allow,40155,Países Bajos,baja,
2024-01-10 11:11:32,2024-01-10,11,Wednesday,2024-01,45.45.125.58,10.0.0.15,3389,UDP,deny,579,Rusia,critica,T1021
2024-01-16 17:23:40,2024-01-16,17,Tuesday,2024-01,45.45.125.58,10.0.0.27,1433,TCP,allow,36019,Irán,baja,T1190
2024-02-15 02:13:59,2024-02-15,2,Thursday,2024-02,192.168.1.17,10.0.0.36,443,UDP,allow,44158,Rusia,media,
2024-01-11 14:37:12,2024-01-11,14,Thursday,2024-01,45.21.111.60,10.0.0.22,22,UDP,deny,8950,Corea del Norte,critica,T1110
2024-01-12 03:58:47,2024-01-12,3,Friday,2024-01,45.45.125.58,10.0.0.38,23,TCP,deny,16739,China,critica,T1110
2024-02-12 00:31:43,2024-02-12,0,Monday,2024-02,45.79.44.152,10.0.0.30,23,ICMP,deny,16121,Corea del Norte,critica,T1110
2024-01-23 02:34:49,2024-01-23,2,Tuesday,2024-01,192.168.1.96,10.0.0.37,53,TCP,allow,44430,China,baja,
2024-02-20 01:34:28,2024-02-20,1,Tuesday,2024-02,45.74.13.144,10.0.0.50,1433,TCP,deny,48835,Irán,critica,T1190
2024-01-27 17:33:11,2024-01-27,17,Saturday,2024-01,45.27.52.174,10.0.0.21,3306,UDP,deny,36527,Irán,critica,T1190
2024-01-14 11:12:53,2024-01-14,11,Sunday,2024-01,45.64.16.8,10.0.0.34,23,ICMP,deny,20712,Rusia,alta,T1110
2024-01-14 13:42:52,2024-01-14,13,Sunday,2024-01,45.79.44.152,10.0.0.19,23,ICMP,deny,31691,Corea del Norte,critica,T1110
2024-02-10 00:25:30,2024-02-10,0,Saturday,2024-02,192.168.1.246,10.0.0.33,80,UDP,deny,18129,Rusia,media,
2024-01-16 14:42:32,2024-01-16,14,Tuesday,2024-01,45.74.13.144,10.0.0.32,3389,ICMP,deny,35820,Irán,critica,T1021
2024-01-26 01:36:17,2024-01-26,1,Friday,2024-01,192.168.3.24,10.0.0.40,443,UDP,allow,39394,Rusia,baja,
2024-02-18 12:27:16,2024-02-18,12,Sunday,2024-02,45.79.44.152,10.0.0.16,21,TCP,allow,49716,Irán,media,T1071
2024-02-20 09:17:42,2024-02-20,9,Tuesday,2024-02,192.168.2.225,10.0.0.16,25,TCP,allow,3149,Rusia,media,
2024-01-26 01:51:38,2024-01-26,1,Friday,2024-01,192.168.1.64,10.0.0.14,443,UDP,allow,13465,Desconocido,baja,
